country,iso3,year,indicator,indicator_code,value,error
Estonia,EST,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Estonia,EST,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Estonia,EST,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Estonia,EST,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,-0.44453109767983,
Estonia,EST,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,4.65316673847473,
Estonia,EST,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,19.3982634080616,
Estonia,EST,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,9.15922507983982,
Estonia,EST,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.52056053296586,
Estonia,EST,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,6.956,
Estonia,EST,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,6.178,
Estonia,EST,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,5.571,
Estonia,EST,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,6.378,
Estonia,EST,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,7.828,
Finland,FIN,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,0.529983303828095,
Finland,FIN,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,0.326640931588569,
Finland,FIN,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-2.50692650482939,
Finland,FIN,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-0.92660922528218,
Finland,FIN,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-0.665363108803007,
Finland,FIN,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-2.49103605535707,
Finland,FIN,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.67634641498897,
Finland,FIN,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.763041912763526,
Finland,FIN,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-0.939093459613758,
Finland,FIN,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.416171964862073,
Finland,FIN,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,48828.6846862799,
Finland,FIN,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,53099.1351400148,
Finland,FIN,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,50440.560224974,
Finland,FIN,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,52834.2916752703,
Finland,FIN,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,53149.7671934051,
Finland,FIN,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Finland,FIN,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Finland,FIN,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Finland,FIN,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Finland,FIN,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Finland,FIN,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,0.290554555653239,
Finland,FIN,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.19457432340007,
Finland,FIN,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,7.12350773301402,
Finland,FIN,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,6.25064322154763,
Finland,FIN,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.56568906231616,
Finland,FIN,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,7.759,
Finland,FIN,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,7.617,
Finland,FIN,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,6.719,
Finland,FIN,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,7.151,
Finland,FIN,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,8.26,
France,FRA,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-2.00313613657686,
France,FRA,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,0.244238511780542,
France,FRA,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.43234855251881,
France,FRA,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.04301703799496,
France,FRA,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,0.0851279883251641,
France,FRA,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-7.44064589948231,
France,FRA,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,6.88233783360239,
France,FRA,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.71676264185913,
France,FRA,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,1.43921494437743,
France,FRA,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,1.19046798275883,
France,FRA,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,39169.8606000707,
France,FRA,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,43725.0999521245,
France,FRA,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,40988.6396406579,
France,FRA,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,44700.1384177544,
France,FRA,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,46103.0840855884,
France,FRA,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
France,FRA,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
France,FRA,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
France,FRA,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
France,FRA,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
France,FRA,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,0.476498852725066,
France,FRA,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.64233141038385,
France,FRA,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,5.22236748369735,
France,FRA,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,4.87835726508441,
France,FRA,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.99904942291463,
France,FRA,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,8.009,
France,FRA,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,7.874,
France,FRA,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,7.308,
France,FRA,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,7.335,
France,FRA,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,7.37,
Germany,DEU,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,6.34782686016016,
Germany,DEU,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,6.9200696637534,
Germany,DEU,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.85045627175846,
Germany,DEU,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,5.51222510245724,
Germany,DEU,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,5.77188467199732,
Germany,DEU,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-4.13191443239947,
Germany,DEU,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,3.90999994204108,
Germany,DEU,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,1.8092581243061,
Germany,DEU,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-0.869647578573321,
Germany,DEU,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-0.495851897260366,
Germany,DEU,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,47394.8734504469,
Germany,DEU,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,52349.2459994422,
Germany,DEU,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,50506.5179638543,
Germany,DEU,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,54776.7668235491,
Germany,DEU,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,56103.7323182554,
Germany,DEU,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Germany,DEU,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Germany,DEU,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Germany,DEU,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Germany,DEU,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Germany,DEU,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,0.144877925813982,
Germany,DEU,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.06666666666673,
Germany,DEU,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,6.87257438551097,
Germany,DEU,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,5.94643667725823,
Germany,DEU,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.2564981433876,
Germany,DEU,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,3.881,
Germany,DEU,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,3.594,
Germany,DEU,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,3.12,
Germany,DEU,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,3.068,
Germany,DEU,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,3.406,
Greece,GRC,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-6.4866420039279,
Greece,GRC,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-6.34795283469092,
Greece,GRC,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-10.8779875356727,
Greece,GRC,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-6.77841375377555,
Greece,GRC,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-7.10950344070572,
Greece,GRC,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-9.19623149726978,
Greece,GRC,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,8.65449786002131,
Greece,GRC,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,5.52198580589408,
Greece,GRC,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.13591131996631,
Greece,GRC,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.0865743380603,
Greece,GRC,,gdp_per_capita_usd,NY.GDP.PCAP.CD,,"HTTPSConnectionPool(host='api.worldbank.org', port=443): Read timed out. (read timeout=20)"
Greece,GRC,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Greece,GRC,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Greece,GRC,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Greece,GRC,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Greece,GRC,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Greece,GRC,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,-1.24798355581405,
Greece,GRC,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.22382501019854,
Greece,GRC,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,9.64525981280632,
Greece,GRC,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.46480128513405,
Greece,GRC,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.74149045788606,
Greece,GRC,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,15.899,
Greece,GRC,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,14.656,
Greece,GRC,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,12.426,
Greece,GRC,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,11.066,
Greece,GRC,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,10.133,
Hungary,HUN,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.03428088875148,
Hungary,HUN,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-4.28505680487641,
Hungary,HUN,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-8.86819485242409,
Hungary,HUN,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-0.00361531860727099,
Hungary,HUN,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,1.58180029565553,
Hungary,HUN,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-4.33872540024058,
Hungary,HUN,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,7.22291580811137,
Hungary,HUN,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,4.15238057779229,
Hungary,HUN,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-0.817107370513455,
Hungary,HUN,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.560117843140432,
Hungary,HUN,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,16386.9308821258,
Hungary,HUN,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,19030.628130329,
Hungary,HUN,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,18428.028825614,
Hungary,HUN,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,22230.6277875187,
Hungary,HUN,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,23292.3263882478,
Hungary,HUN,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,95.2231106008826,
Hungary,HUN,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,86.3675279469398,
Hungary,HUN,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,75.527467420073,
Hungary,HUN,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Hungary,HUN,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Hungary,HUN,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.32674385766738,
Hungary,HUN,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,5.11096534382855,
Hungary,HUN,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,14.6081439492433,
Hungary,HUN,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,17.1249659678737,
Hungary,HUN,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.70370370370369,
Hungary,HUN,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,4.25,
Hungary,HUN,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,4.045,
Hungary,HUN,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,3.609,
Hungary,HUN,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,4.107,
Hungary,HUN,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,4.434,
Iceland,ISL,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,1.89912365465564,
Iceland,ISL,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-2.57256903046463,
Iceland,ISL,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.86900848854223,
Iceland,ISL,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.00360107585175,
Iceland,ISL,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-2.60701511674342,
Iceland,ISL,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-6.64587816297836,
Iceland,ISL,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,5.1805719742238,
Iceland,ISL,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,8.82069395623492,
Iceland,ISL,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,5.18615760140189,
Iceland,ISL,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-0.970676468918384,
Iceland,ISL,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,60127.9393575616,
Iceland,ISL,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,70425.4064277273,
Iceland,ISL,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,76350.4550416502,
Iceland,ISL,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,82138.7892973557,
Iceland,ISL,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,86040.5309851288,
Iceland,ISL,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,98.4737480726843,
Iceland,ISL,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,94.3257130305097,
Iceland,ISL,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,85.119675075089,
Iceland,ISL,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,80.155194222013,
Iceland,ISL,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Iceland,ISL,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.84792401518665,
Iceland,ISL,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,4.44423970189739,
Iceland,ISL,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,8.3087551155892,
Iceland,ISL,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,8.73630299937298,
Iceland,ISL,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,5.85683849970066,
Iceland,ISL,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,5.478,
Iceland,ISL,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,6.029,
Iceland,ISL,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,3.789,
Iceland,ISL,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,3.518,
Iceland,ISL,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,3.107,
Ireland,IRL,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-6.72117635432936,
Ireland,IRL,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,12.2773633997729,
Ireland,IRL,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,8.83145214804832,
Ireland,IRL,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,7.88616983666685,
Ireland,IRL,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,17.3995604849009,
Ireland,IRL,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,7.15369505735335,
Ireland,IRL,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,16.2581881158197,
Ireland,IRL,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,7.51113888415304,
Ireland,IRL,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-2.53637409313261,
Ireland,IRL,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.59946721553708,
Ireland,IRL,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,86514.0706108754,
Ireland,IRL,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,103783.446284479,
Ireland,IRL,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,105190.685952731,
Ireland,IRL,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,106818.917130804,
Ireland,IRL,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,112894.953240805,
Ireland,IRL,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Ireland,IRL,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Ireland,IRL,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Ireland,IRL,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Ireland,IRL,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Ireland,IRL,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,-0.326183651280033,
Ireland,IRL,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.34034113447044,
Ireland,IRL,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,7.82945736434105,
Ireland,IRL,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,6.29942487419125,
Ireland,IRL,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,2.11344999577317,
Ireland,IRL,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,5.623,
Ireland,IRL,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,6.364,
Ireland,IRL,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,4.501,
Ireland,IRL,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,4.288,
Ireland,IRL,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,4.369,
Israel,ISR,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.74135443993414,
Israel,ISR,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.02089479982974,
Israel,ISR,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,2.68983451117337,
Israel,ISR,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.06904948003165,
Israel,ISR,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,2.86378146024895,
Israel,ISR,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-2.02161548237589,
Israel,ISR,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,9.38837403354628,
Israel,ISR,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,6.26326343841286,
Israel,ISR,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,1.82652049482384,
Israel,ISR,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.871968424377442,
Israel,ISR,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,44575.5719045492,
Israel,ISR,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,52270.9040241956,
Israel,ISR,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,54949.621556429,
Israel,ISR,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,52003.7200729997,
Israel,ISR,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,54176.6844383302,
Israel,ISR,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Israel,ISR,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Israel,ISR,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Israel,ISR,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Israel,ISR,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Israel,ISR,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,-0.575254620897756,
Israel,ISR,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.47965474722561,
Israel,ISR,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,4.41162725488371,
Israel,ISR,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,4.22522603168918,
Israel,ISR,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,3.07480889805025,
Israel,ISR,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,4.169,
Israel,ISR,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,4.812,
Israel,ISR,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,3.695,
Israel,ISR,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,3.596,
Israel,ISR,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,3.15,
Italy,ITA,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.9369545603398,
Italy,ITA,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,2.03966459401318,
Italy,ITA,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,-1.82962143546248,
Italy,ITA,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,0.224243443277791,
Italy,ITA,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,1.08253400174467,
Italy,ITA,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-8.86822122185345,
Italy,ITA,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,8.93106210800055,
Italy,ITA,2022.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,4.82117669913565,
Italy,ITA,2023.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.975694840127005,
Italy,ITA,2024.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,0.692676948440536,
Italy,ITA,2020.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,32091.4866621366,
Italy,ITA,2021.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,36852.5425414951,
Italy,ITA,2022.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,35653.9042103495,
Italy,ITA,2023.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,39277.0838783918,
Italy,ITA,2024.0,gdp_per_capita_usd,NY.GDP.PCAP.CD,40385.3413957669,
Italy,ITA,2020.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Italy,ITA,2021.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Italy,ITA,2022.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Italy,ITA,2023.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Italy,ITA,2024.0,gov_debt_pct_gdp,GC.DOD.TOTL.GD.ZS,,
Italy,ITA,2020.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,-0.13770757391651,
Italy,ITA,2021.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,1.87378325762481,
Italy,ITA,2022.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,8.20128991161718,
Italy,ITA,2023.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,5.62219442195901,
Italy,ITA,2024.0,inflation_cpi_pct,FP.CPI.TOTL.ZG,0.982373023061417,
Italy,ITA,2020.0,unemployment_pct,SL.UEM.TOTL.ZS,9.164,
Italy,ITA,2021.0,unemployment_pct,SL.UEM.TOTL.ZS,9.497,
Italy,ITA,2022.0,unemployment_pct,SL.UEM.TOTL.ZS,8.069,
Italy,ITA,2023.0,unemployment_pct,SL.UEM.TOTL.ZS,7.627,
Italy,ITA,2024.0,unemployment_pct,SL.UEM.TOTL.ZS,6.778,
Japan,JPN,2020.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,2.96847858242383,
Japan,JPN,2021.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.89996604353178,
Japan,JPN,2022.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,2.11637961936876,
Japan,JPN,2023.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,3.71672795030716,
Japan,JPN,2024.0,current_account_pct_gdp,BN.CAB.XOKA.GD.ZS,4.82314808005734,
Japan,JPN,2020.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,-4.16876457146743,
Japan,JPN,2021.0,gdp_growth_pct,NY.GDP.MKTP.KD.ZG,2.69657404187188,
